Name,SiteDescription,Administrator,Licensee,Address,City,State,Zip,County,Email,TelephoneNumber
MEMORIAL COMM PARK,CMTYPK,Parks & Recreation,,MARCY AV & 30TH ST NWLY,Southeastern San Diego,,,,,
FIRE STATION #06,FIRESTAT,Fire-Rescue,,693 TWINING AVE.,Otay Mesa-Nestor,,,,,
SITE 608,GENUTIL,Transportation,,CARTHAGE ST & ZION AV ELY,Navajo,,,,,
CANYON CNTRY W #3 PEDESTRIAN RIGHT OF WAY,OSDED,Parks & Recreation,,CALLE CRISTOBAL & BRENNER SPGS WAY,Mira Mesa,,,,,
LA JOLLA OPEN SPACE,OSDED,Parks & Recreation,,LJ MESA DR SELY DEER HILL CT,La Jolla,,,,,
UPTOWN OPEN SPACE,OSDESG,Parks & Recreation,,163 SLY I-8,Uptown,,,,,
FIRE STATION #09,FIRESTAT,Fire-Rescue,,7870 ARDATH LANE,La Jolla,,,,,
WATER OPERATIONS FAC. - FUTURE,NOTDESG,PUD - Water,,I-805 ELY & SLY & WLY COPLEY DR,Kearny Mesa,,,,,
LOS PENASQUITOS CYN OPEN SPACE,OSDED,Parks & Recreation,,RHO TOYON PL SLY/ELY MOWER PL,Del Mar Mesa,,,,,
SITE 719,NOTDESG,PUD - Water,,REO DR & REO CT SE COR,Skyline-Paradise Hls,,,,,
GRANTVILLE PARK,NPARK,Parks & Recreation,,VANDEVER AVE & CRAWFORD ST,Navajo,,,,,
IMPERIAL MARKETPLACE OPEN SPACE,OSDESG,Parks & Recreation,,IMPERIAL WLY 45TH,Southeast San Diego,,,,,
STARKEY MINI-PARK,MPARK,Parks & Recreation,,GRAVILLA & DRAPER,La Jolla,,,,,
CHOLLAS RADIO SYSTEM OPEN SPACE,OSDESG,Parks & Recreation,,MARKET ST WLY GLEN RD,Encanto,,,,,
MOC PARKING LOT,PARKING,PUD - Wastewater,,5515 Kearny Villa Rd.,Kearny Mesa,,,,,
OTAY MESA OPEN SPACE,OSDED,Parks & Recreation,,OTAY VLLY RD WLY/SLY CHULA VISTA BDR,Otay Mesa,,,,,
KENSINGTON/COLLEGE OPEN SPACE,OSDESG,Parks & Recreation,,MIRACLE DR NLY,Kensington-Talmadge,,,,,
NORDICA DRAIN CHANNEL,FLDCTRL,Stormwater,,COTTONWOOD & 40TH STS,Southeastern San Diego,,,,,
BALBOA AV/I-805 BIKE PATH,BIKE,Transportation,,BALBOA AV NWLY I-805,Clairemont Mesa,,,,,
MIRAMAR OVERLOOK PARK,NPARK,Parks & Recreation,,SCRIPPS RANCH BL SELY/ELY MIRO CIR,Miramar Ranch North,,,,,
SPORTS ARENA AREA PROPERTY,SPECTATOR,Real Estate,,SPORTS ARENA & HANCOCK NELY,Midway-Pacific Highway,,,,,
SORRENTO VALLEY RD R/W,STREET,Transportation,,NLY SORRENTO VLY RD SLY BEGONIA,Torrey Pines,,,,,
SITE 376,NOTDESG,Real Estate,,BANCROFT ST SELY GREELY AV,Southeastern San Diego,,,,,
CIVIC THEATER & CONCOURSE,SPECTATOR,Real Estate,,B ST & 3RD AV,Centre City,,,,,
SITE 775,NOTDESG,PUD - Water,,GABLE WY SLY; JOHNSON AV WLY,Co-El Cajon,,,,,
MIRA MESA OPEN SPACE,OSDED,Parks & Recreation,,MONTONGO ST ELY OF & WLY BATAVIA CR,Mira Mesa,,,,,
UNIVERSITY GARDENS PARK,NPARK,Parks & Recreation,,GOVERNOR DR & GULLSTRAND,University,,,,,
SITE 722,UREV,PUD - Water,,CHADWICK AV & MANOS DR SWLY,Skyline-Paradise Hls,,,,,
SITE 054-B,NOTDESG,Real Estate,,NATIONAL AV ELY 32ND ST,Southeastern San Diego,,,,,
UNIVERSITY VILLAGE PARK,NPARK,Parks & Recreation,,CATHER AVE & FLOREY,University,,,,,
VISTA TERRACE PARK    742,NPARK,Parks & Recreation,,"301 ATHEY AVE, SAN YSIDRO",San Ysidro,,,,,
SITE 664,STREET,Transportation,,AMALFI WLY SIERRA MAR,La Jolla,,,,,
WEST MIRAMAR LANDFILL (LEASED FROM USA),SWDISP,Environmental Services,,HWY 52 NWLY MAGNATRON BL,Kearny Mesa,,,,,
LOPEZ CANYON OPEN SPACE,OSDED,Parks & Recreation,,NEW SALEM ST NWLY OF,Mira Mesa,,,,,
USDRIP,NOT DESIGNATED,PUD - Water,,HWY 67 & LAKESIDE AV,Co-Lakeside,,,,,
SITE 023A & 942,OSDESG,Parks & Recreation,,BALBOA AV NELY MT LAWRENCE,Clairemont Mesa,,,,,
TIERRASANTA OPEN SPACE,OSDESG,Parks & Recreation,,SANTO RD & GABACHO DR NELY,Tierrasanta,,,,,
SITE 650,DRAIN,Stormwater,,CASTANA & PLANTANO STS NE COR,Encanto,,,,,
BLACK MOUNTAIN OPEN SPACE,OSDED,Parks & Recreation,,CARMEL VLLY RD WLY/NLY CAMINO DELSUR,Black Mountain Ranch,,,,,
SITE 449,UREV,Real Estate,,FRIARS RD & MORENA BLVD,Linda Vista,,,,,
SEWER PUMP STATION #02 (ESMT ONLY),SWRPUMP,PUD - Wastewater,,4077 N. HARBOR DR.,Reserve,,,,,
SITE 108,DRAIN,Transportation,,I-15 & CLAIREMONT MESA NWLY,Kearny Mesa,,,,,
SD RIVER FLOOD CHANNEL (MISSION VALLEY YMCA),LEASE,Stormwater,,FRIARS RD & MORENA BLV SELY OF,Mission Valley,,,,,
ENCANTO SO STANDPIPE,STANDPIPE,PUD - Water,,AVIATION DR SLY BENSON AVE,Skyline-Paradise Hls,,,,,
FIRE STATION #42,FIRESTAT,Fire-Rescue,,12110 WORLD TRADE DR,Carmel Mtn Ranch,,,,,
SITE 649,DRAIN,Stormwater,,47TH & CASTANA STS NE COR,Encanto,,,,,
MISSION VALLEY HILLSIDES,OSDED,Parks & Recreation,,I-805 & CAMINO DEL RIO S SELY,Mission Valley,,,,,
FIRE STATION #08,FIRESTAT,Fire-Rescue,,3974 GOLDFINCH ST,Uptown,,,,,
STONE CREST MITIGATION,OSDED,Parks & Recreation,,ELY BEYER BLVD NLY PALM AVE,Otay Mesa-Nestor,,,,,
FIRE STATION #44,FIRESTAT,Fire-Rescue,,10011 BLACK MOUNTAIN RD,Mira Mesa,,,,,
SITE 495-C,HLDFA,Real Estate,,40TH & Z STS NELY OF,Southeastern San Diego,,,,,
SITE 231,NOTDESG,Real Estate,,COLUMBIA & LAUREL STS NE COR,Uptown,,,,,
MID-CITY OPEN SPACE,OSDED,Parks & Recreation,,REDWOOD ST/HIGHLAND AVE SWLY OF,City Heights,,,,,
LA JOLLA OPEN SPACE,OSDED,Parks & Recreation,,CAMINITO MUIRFIELD ELY,La Jolla,,,,,
SUN RIDGE VISTA MINI-PARK,OSDED,Parks & Recreation,,SLY NORTH CITY PKWY SLY AZUAGA,Rancho Penasquitos,,,,,
CANYONSIDE COMM PARK,CMTYPK,Parks & Recreation,,BLACK MT RD NLY PENASQUITOS CYN,Rancho Penasquitos,,,,,
SITE 418,NOT DESIGNATED,Real Estate,,SORRENTO VLY RD & WATSONIA NW,Torrey Pines,,,,,
SITE 794,STREET,Transportation,,HANCOCK SELY HICKOCK,Midway-Pacific Highway,,,,,
DOROTHY PETWAY PARK,NPARK,Parks & Recreation,,I5 NELY OF/SELY RIGEL ST,Southeastern San Diego,,,,,
SITE 872,STREET,Transportation,,SEA LANE WLY MONTE VISTA,La Jolla,,,,,
COLLEGE-ROLANDO BRANCH LIBRARY,LIB,Library,,6600 MONTEZUMA RD.,College Area,,,,,
WATER PUMP STATION,WTRPUMP,PUD - Water,,OCEAN VIEW HILLS PKWY ELY LYNDHURST,Otay Mesa,,,,,
MARINA LINEAR PARK,MPARK,Parks & Recreation,,S.D.& A.E.RY NELY OF & BTWN 1 & 3RD,Centre City,,,,,
DAHLIA/DONAX STORM DRAIN,DRAIN,Stormwater,,DONAX AVE WLY 19TH ST,Otay Mesa-Nestor,,,,,
SITE 406,UREV,Real Estate,,NAUTILUS ST & AV ANDORRA SLY,La Jolla,,,,,
KENMORE TERRACE PARK,NPARK,Parks & Recreation,,KENMORE TER ELY I-805 & WLY MTN VIEW,Normal Heights,,,,,
SITE 502,NOTDESG,PUD - Water,,SAN BERNARDO TERR ELY LA PAZ,Encanto,,,,,
MISSION HILLS PARK,NPARK,Parks & Recreation,,RANDOLF ST & WASHINGTON PL SLY,Uptown,,,,,
MISSION VALLEY HILLSIDES OPEN SPACE,OSDED,Parks & Recreation,,HWY 163 NLY BUCHANAN ST,Uptown,,,,,
SITE 779,NOTDESG,PUD - Water,,KENNEY ST NLY; MAGNOLIA AV ELY,Co-Lakeside,,,,,
SITE 007-B & POR A,SURPLUS,Real Estate,,LUSK BL/VISTA SORRENTO PKWY,Mira Mesa,,,,,
2ND R/W SAN VICENTE PIPELINE,WTRPIPE,PUD - Water,,HWY 67 & LAKESIDE AV,Co-Lakeside,,,,,
POMPEII FARMS WATER LINE,WTRPIPE,PUD - Water,,WLY I-15 ELY SOCORRO WAY,Rancho Penasquitos,,,,,
SITE 619,UREV,Real Estate,,TORREY PINES RD & BLVD PL,La Jolla,,,,,
RANCHO MISSION CYN PARK,NPARK,Parks & Recreation,,MARGERUM AVE & LARCHWOOD AVE,Navajo,,,,,
ROSE CANYON OPEN SPACE,OSDED,Parks & Recreation,,GENESEE AV & AT&SFRR NWLY OF,University,,,,,
SAN PASQUAL WATER RECLAIMED WATER,WTRREC,PUD - Wastewater,,14103 Highland Valley Rd,San Pasqual Valley,,,,,
SITE 769,WTRPIPE,PUD - Water,,FLETCHER PKWY WLY NAGEL,Co-La Mesa,,,,,
BARRETT RESERVOIR,LAKE,PUD - Water,,BARRETT LAKE RD,Co-Jamul/Dulzura,,,,,
CHOLLAS LAKE COMM PK UTIL,CMTYPK,Parks & Recreation,,COLLEGE GROVE DR SLY,Eastern Areas,,,,,
MIRA MESA PARK & RIDE,PARKING,Real Estate,,MIRA MESA BL & I-15 NWLY OF,Mira Mesa,,,,,
KATE SESSIONS MEMORIAL PARK,NPARK,Parks & Recreation,,SOLEDAD ROAD & LORING ST,Pacific Beach,,,,,
SEWER PUMP STATION #82,SWRPUMP,PUD - Wastewater,,VIA DE LA VALLE & SAN ANDRES,Reserve,,,,,
MWWD LABORATORY,LAB,PUD - Wastewater,,2392 Kincaid Rd.,Peninsula,,,,,
CARMEL VALLEY OPEN SPACE,OSDESG,Parks & Recreation,,PILON PT/BANUELO/ELY CARMEL CREEK,Carmel Valley,,,,,
MISSION TRAILS OPEN SPACE    FM,OSDED,Parks & Recreation,,JACKSON DR (PROP) NLY CLMNT M,Military Facilities,,,,,
SITE 866,NOTDESG,Real Estate,,IMPERIAL AV & FLICKER SW COR,Skyline-Paradise Hls,,,,,
BEYER COMMUNITY PARK,CMTYPK,Parks & Recreation,,BEYER BL ELY ENRIGHT DR,San Ysidro,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,MESA MADERA NLY RED CEDAR,Scripps Miramar Rch,,,,,
LOPEZ RIDGE PARK,NPARK,Parks & Recreation,,WINTERWOOD LANE WLY END,Mira Mesa,,,,,
COLINA DEL SOL COMM PARK,CMTYPK,Parks & Recreation,,ORANGE AVE & 52ND ST,City Heights,,,,,
SUTHERLAND-SAN VICEN. CON,WTRRW,PUD - Water,,MUSSEY GRADE RD ELY,Co-Lakeside,,,,,
SITE 109-A,NOTDESG,Real Estate,,I-15 & CLMNT MESA NELY OF,East Elliott,,,,,
LOS PENASQUITOS CYN OPEN SPACE,OSDED,Parks & Recreation,,DARKWOOD RD & PARK VILLAGE RD,Rancho Penasquitos,,,,,
SITE 709,STREET,Transportation,,REO DR WLY NR MORNINGSTIDE,Skyline-Paradise Hls,,,,,
SABRE SPRINGS OPEN SPACE,OSDED,Parks & Recreation,,SELY POWAY RD & SPRINGHURST DR,Sabre Springs,,,,,
LOS PENASQUITOS CYN OPEN SPACE,OSDED,Parks & Recreation,,I-5 & I-805 ELY,Los Penasquitos Cyn Pres,,,,,
North Park Parking Garage,PARKING,Economic Dev,,3829 - 29th St.,Greater North Park,,,,,
MIRA MESA OPEN SPACE,OSDED,Parks & Recreation,,ZAPATA AVE & BLYTHE RD,Mira Mesa,,,,,
CHOLLAS LAKE COMM PK LNDF,CMTYPK,Parks & Recreation,,COLLEGE GROVE DR ELY 54TH,Eastern Areas,,,,,
MURRAY RIDGE PARK,NPARK,Parks & Recreation,,MISSION CTR RD & MURRAYRIDGE,Serra Mesa,,,,,
SEWER PUMP STATION #85,SWRPUMP,PUD - Wastewater,,ALBORADA NWLY W BERNARDO DR,Rancho Bernardo,,,,,
SITE 742,NOTDESG,PUD - Water,,AVENIDA SAN MIGUEL ELY WILLOW,Co-Sweetwater,,,,,
TIERRASANTA OPEN SPACE,OSDED,Parks & Recreation,,MURPHY CYN & CLMNT MESA SELY,Tierrasanta,,,,,
TIJUANA RIVER PUMP PLANT,UREV,PUD - Wastewater,,SATURN BL NLY MONUMENT RD,Tijuana River Vly,,,,,
BARRIO YOUTH CTR COM POOL,CMTYCTR,Real Estate,,NEWTON AV & SAMPSON ST NWLY OF,Barrio Logan,,,,,
CARMEL VALLEY OPEN SPACE,OSDESG,Parks & Recreation,,LANSDALE DR NWLY DUNHAM WY,Carmel Valley,,,,,
CITY HEIGHTS MINI-PARK,MPARK,Parks & Recreation,,39TH ST NLY QUINCE,City Heights,,,,,
LA JOLLA  COUNTRY CLUB RESERVOIR/TANK,RESERVOIR,PUD - Water,,ENCELIA DR ELY,La Jolla,,,,,
OTAY MESA OPEN SPACE,OSDED,Parks & Recreation,,OCEAN VIEW HILLS ELY/SLY SEA DRIFT W,Otay Mesa,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,CYPRESS CYN RD/SCRIPPS N PKWY SELY,Miramar Ranch North,,,,,
SAN VICENTE RESERVOIR,LAKE,PUD - Water,,MORENO AV NLY END OF,Co-Lakeside,,,,,
SOUTH BAY TERRACES OPEN SPACE,OSDESG,Parks & Recreation,,HONEY DR AT DOCK CT,Skyline-Paradise Hls,,,,,
SERRA MESA (RUFFIN) OPEN SPACE,OSDED,Parks & Recreation,,WLY MISSION VLG DR SLY GRAMERCY,Serra Mesa,,,,,
LA ZANJA CANYON OPEN SPACE,OSDED,Parks & Recreation,,CAMINO RUIZ ELY/CARMEL VLLY RD NWLY,Black Mountain Ranch,,,,,
KENSINGTON/COLLEGE OPEN SPACE,OSDED,Parks & Recreation,,1-15 ELY; WLY CANTERBURY DR,Kensington-Talmadge,,,,,
KENSINGTON/COLLEGE OPEN SPACE,OSDED,Parks & Recreation,,I-15 ELY; WLY CANTERBURY DR,Kensington-Talmadge,,,,,
DOROTHY PETWAY PARK,UREV,Parks & Recreation,,SILKTREE TERRACE SLY/SLY ACACIA & 36TH,Southeastern San Diego,,,,,
SITE 359,UREV,Real Estate,,K ST NWLY SD/AZ RR R/W,Southeastern San Diego,,,,,
SORRENTO HILLS OPEN SPACE,OSDED,Parks & Recreation,,I-5 ELY OF & SWLY EL CAMINO REAL,Carmel Valley,,,,,
LA JOLLA OPEN SPACE,OSDED,Parks & Recreation,,N TOR PINE RD SLY LJ SHRS DR,La Jolla,,,,,
FIRE STATION #35,FIRESTAT,Fire-Rescue,,4285 EASTGATE MALL,University,,,,,
JERABEK PARK,NPARK,Parks & Recreation,,AVENIDA MAGNIFICA NLY NEGLEY,Scripps Miramar Rch,,,,,
KENSINGTON HILLSIDES EXT,OSDESG,Parks & Recreation,,FAIRMOUNT & CMNO DEL RIO SO,Kensington-Talmadge,,,,,
OCEAN BEACH COMM PARK,CMTYPK,Parks & Recreation,,EBERS ST & SANTA MONICA,Ocean Beach,,,,,
SITE 693,FLDCTRL,Stormwater,,SATURN BL & MARIAN AV,Otay Mesa-Nestor,,,,,
KENSINGTON HILLSIDES EXT,OSDED,Parks & Recreation,,FAIRMOUNT & CMNO DEL RIO SO,Kensington-Talmadge,,,,,
I805/MIRA MESA SOUND WALL,SUPFCL,Transportation,,I805 NELY SORRENTO VLY RD,University,,,,,
MIRAMAR RCL WTR STOR TANK,WTRTANK,PUD - Water,,NLY SCRIPPS RCH BLVD SELY MEANLEY DR,Scripps Miramar Rch,,,,,
UPTOWN OPEN SPACE,OSDED,Parks & Recreation,,DICKENSON & DOVE WLY,Uptown,,,,,
SITE 841,NOTDESG,Real Estate,,MONTEZUMA RD SWLY STONE CT,College Area,,,,,
SWITZER OPEN SPACE,OSDED,Parks & Recreation,,REDWOOD ST & 32ND ST,Greater North Park,,,,,
KENSINGTON/COLLEGE OPEN SPACE,OSDED,Parks & Recreation,,I-15 ELY; WLY CANTERBURY,Kensington-Talmadge,,,,,
MIRA MESA BRANCH LIBRARY,LIB,Library,,8405 New Salem St.,Mira Mesa,,,,,
FIRE STATION #05,FIRESTAT,Fire-Rescue,,3902 - 9TH AVE.,Uptown,,,,,
CYPRESS CANYON OPEN SPACE,OSDED,Parks & Recreation,,SE COR PENNSYLVANIA & ALBERT,Uptown,,,,,
ALLIED G/BENJAMN BRANCH LIBRARY,LIB,Library,,5188 ZION AVE.,Navajo,,,,,
FIRE STATION #20,FIRESTAT,Fire-Rescue,,3305 KEMPER BLVD,Midway-Pacific Highway,,,,,
ST ASSOC  & ORCHARD APTS,HOUSING,Real Estate,,SPORTS ARENA & HANCOCK NW COR,Midway-Pacific Highway,,,,,
SOLANA HIGHLANDS PARK,NPARK,Parks & Recreation,,HIGH BLUFF DR NELY LONG RUN DR,Carmel Valley,,,,,
FAIRMOUNT AVE WIDENING,NOTDESG,Real Estate,,2004 RIDGE VIEW DRIVE,City Heights,,,,,
DEERFIELD WATER PUMP STA.,WTRPUMP,PUD - Water,,MISSION GORGE RD/DEERFIELD ST NWLY,Navajo,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,ELY SPG CYN SLY WATERTON,Miramar Ranch North,,,,,
OTAY VALLEY REGIONAL PARK,OSDED,Parks & Recreation,,ELY BEYER BLVD NLY PALM AVE,Otay Mesa-Nestor,,,,,
SITE 524,STREET,Transportation,,UNIVERSITY AV ELY 50TH ST,City Heights,,,,,
MISSION TRAILS OPEN SPACE    FM,OSDESG,Parks & Recreation,,MISSION GORGE RD & J. SERRA TR,Tierrasanta,,,,,
CLAY AVE MINI-PARK,MPARK,Parks & Recreation,,CLAY AV ELY 31ST ST,Southeastern San Diego,,,,,
SITE 366,DRAIN,Stormwater,,IMPERIAL AV WLY I-15,Southeastern San Diego,,,,,
SD RIVER FLOOD CHANNEL,FLDCTRL,Stormwater,,I-163 WLY;CAM DELA REINA NLY,Mission Valley,,,,,
SITE 870,UREV,Real Estate,,FOOTHILL RD & SMYTHE AV NW COR,San Ysidro,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,POMERADO RD ELY SCRIPP RCH BLV,Scripps Miramar Rch,,,,,
CARMEL VALLEY OPEN SPACE,OSDED,Parks & Recreation,,NLY LANSDALE SELY SWORD,Carmel Valley,,,,,
SITE 795,NOTDESG,Real Estate,,NIMITZ BL & TENNYSON ST NW COR,Peninsula,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,SCRIPPS RCH BL WLY WEATHERHILL WAY,Miramar Ranch North,,,,,
CARMEL VALLEY COMM PARK,CMTYPK,Parks & Recreation,,EL CAM REAL SLY DEL MAR HTS WY,Carmel Valley,,,,,
SITE 920,NOTDESG,Real Estate,,BEYER BL & DAIRY MART NWLY OF,San Ysidro,,,,,
MISSION HILLS BRANCH LIBRARY -FORMER,NOTDESG,Library,,925 W. WASHINGTON ST.,Uptown,,,,,
SITE 535,OSDESG,Parks & Recreation,,I-805 SWLY MT VIEW RD,Normal Heights,,,,,
BLACK MOUNTAIN RANCH COMM PARK,CMTYPK,Parks & Recreation,,ELY CARMEL VLY RD NLY BLACK MTN RD,Black Mountain Ranch,,,,,
OAK PARK BRANCH LIBRARY,LIB,Library,,2802 54TH ST.,Eastern Areas,,,,,
SITE 628,OSDESG,Parks & Recreation,,ERIE ST NELY PIPER,Clairemont Mesa,,,,,
ALTADENA PARK,STRISL,Transportation,,THORN ST BTWN 33RD & FELTON,Greater North Park,,,,,
UPTOWN OPEN SPACE,OSDED,Parks & Recreation,,ELY I-163 SWLY 10TH,Uptown,,,,,
EAST S.D. ADULT REC. CTR.,NPARK,Parks & Recreation,,FAIRMOUNT SLY POLK,City Heights,,,,,
34TH ST CANYON OPEN SPACE,OSDED,Parks & Recreation,,32-33 STS SLY IVY ST,Greater North Park,,,,,
EL MONTE PIPELINE,NOTDESG,PUD - Water,,LAKE PARK WY & LAKE MURRAY BV,Co-La Mesa,,,,,
SITE 929,NOTDESG,PUD - Water,,PACIFIC HWY & WITHERBY ST,Midway-Pacific Highway,,,,,
MARIAN BEAR OPEN SPACE PARK,OSDED,Parks & Recreation,,HWY 52 BETW I-5 & I-805,Clairemont Mesa,,,,,
CABRILLO NORTH MINI-PARK,MPARK,Parks & Recreation,,CANON & EVERGREEN SWLY,Peninsula,,,,,
34TH ST DRAINAGE,DRAIN,Stormwater,,I-15 WLY & NLY ASH ST,Greater North Park,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDESG,Parks & Recreation,,SUNSET RIDGE DR NLY HELMER LN,Scripps Miramar Rch,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,IRONWOOD RD ELY TUDOR ST,Scripps Miramar Rch,,,,,
WALL OF EXCELLENCE,STREET,Transportation,,IMPERIAL AVE & WILLIE J JONES NW COR,Encanto,,,,,
SITE 680,STRISL,Transportation,,RIDGEWAY DR E END OF,Kensington-Talmadge,,,,,
CHOLLAS RADIO SYSTEM,OSDED,Parks & Recreation,,HWY 94 & KELTON RD,Encanto,,,,,
SITE 774 POR,NOTDESG,PUD - Water,,WAGONER DR & PIERCE SELY,Co-El Cajon,,,,,
CENTRAL LIBRARY,LIB,Library,,330 Park Blvd.,Centre City,,,,,
OTAY MESA OPEN SPACE,OSDED,Parks & Recreation,,OTAY MESA RD NLY/SLY HWY 905,Otay Mesa,,,,,
I-805 REMAINDER,NOTDESG,Real Estate,,I-805 NLY LA JOLLA VILLAGE DR,University,,,,,
COLLIER PARK          540,NPARK,Parks & Recreation,,NIMITZ BLVD & SOTO ST,Peninsula,,,,,
WIGHTMAN ST PARK,NPARK,Parks & Recreation,,NLY WIGHTMAN STREET ELY 50TH STREET,City Heights,,,,,
34TH ST CANYON OPEN SPACE,OSDED,Parks & Recreation,,ASH ST ELY GREGORY ST,Greater Golden Hill,,,,,
CREST CYN OPEN SPACE PARK,OSDED,Parks & Recreation,,DEL MAR HGHTS & CREST WY,Torrey Pines,,,,,
El Monte Valley,GWPROTECT,PUD - Water,,El Monte Valley north of El Monte Road,Co-Lakeside,,,,,
FIREHOUSE MUSEUM,CMTYCTR,Real Estate,,1572 COLUMBIA STREET,Centre City,,,,,
MIRA MESA OPEN SPACE,OSDESG,Parks & Recreation,,LUSK BL NWLY BARNES CYN RD,Mira Mesa,,,,,
CARMEL VALLEY OPEN SPACE,OSDESG,Parks & Recreation,,CARMEL CTR RD ELY/SLY TIMBER RIDGE,Carmel Valley,,,,,
TORREY PINES PARK ADJUNCT,COMMERCIAL,Real Estate,,TORREY PINES RD & CALLAN,University,,,,,
SCRIPPS MIRAMAR BRANCH LIBRARY,LIB,Library,,10301 SCRIPPS LAKE DR.,Scripps Miramar Rch,,,,,
OCEAN BEACH PARK,RPARK,Parks & Recreation,,SPRAY ST & W PT LOMA,Ocean Beach,,,,,
32ND ST CANYON OPEN SPACE,OSDED,Parks & Recreation,,31ST ST NLY CEDAR ST,Greater Golden Hill,,,,,
DAVIS HOUSE MINI-PARK,MPARK,Parks & Recreation,,ISLAND & FOURTH,Centre City,,,,,
MT WOODSON COM COMPLEX,COMMUNICATIONS,Real Estate,,MT WOODSON RD,Co-Mt Woodson Master,,,,,
LA ZANJA CANYON OPEN SPACE,OSDED,Parks & Recreation,,MIRA ZANJA COURT ELY OF,Torrey Highlands,,,,,
EL CAPITAN PIPELINE R/W,WTRPIPE,PUD - Water,,BRUNSWICK AVE & BIRCHWOOD ST,Navajo,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,NELY POMERADO RD & SPRING CYN,Scripps Miramar Rch,,,,,
SITE 923,NOTDESG,Real Estate,,C DEL RIO SO ELY TEXAS ST,Mission Valley,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,ROCKWOOD DR NLY ATRIUM,Scripps Miramar Rch,,,,,
34TH ST CANYON OPEN SPACE,OSDED,Parks & Recreation,,ASH NLY-GRAPE SLY; BETN FELT/MCCLLAN,Greater North Park,,,,,
SITE 220,NOTDESG,PUD - Water,,CURLEW ST SELY CRESCENT CT,Uptown,,,,,
SITE 707,SALEEX,Real Estate,,PARKSIDE & GARBER AVS SW COR,Skyline-Paradise Hls,,,,,
MISSION TRAILS OPEN SPACE    LM,OSDESG,Parks & Recreation,,JACKSON DR WLY LAKE ADLON,Navajo,,,,,
32ND ST CANYON OPEN SPACE,OSDESG,Parks & Recreation,,ELM & GROVE STS SE COR,Greater Golden Hill,,,,,
MARIE WIDMAN MEMORIAL PARK,NPARK,Parks & Recreation,,IMPERIAL AV & DRAKE SE COR,Skyline-Paradise Hls,,,,,
CLAIREMONT MESA/I805 BIKE PTH,BIKE,Transportation,,I-805 NWLY CLAIRMONT MESA,Clairemont Mesa,,,,,
ENCANTO COMM PARK,CMTYPK,Parks & Recreation,,WUNDERLIN AVE ELY 65TH ST,Encanto,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,SPRING CYN RD ELY BLUE CYPRESS DR,Miramar Ranch North,,,,,
CARMEL VALLEY OPEN SPACE,OSDESG,Parks & Recreation,,CHAPARRAL RIDGE SLY TIMBER RIDGE,Carmel Valley,,,,,
VIA D NORTE MINI-PARK,MPARK,Parks & Recreation,,VIA DEL NORTE & FAY AV SLY,La Jolla,,,,,
MISSION VALLEY HILLSIDES OPEN SPACE,OSDED,Parks & Recreation,,ELLISON PL END & NLY MT VIEW,Normal Heights,,,,,
NORDICA HTS DRAIN,FLDCTRL,Stormwater,,OSBORN & COTTONWOOD STS,Southeastern San Diego,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDESG,Parks & Recreation,,NELY SUNSET RIDGE & TIMBERLAKE,Scripps Miramar Rch,,,,,
REGENTS OF UNIV OF CA,LEASE,Real Estate,,10280 NORTH TORREY PINES RD,University,,,,,
NAVAL TRAINING CENTER PK,RPARK,Parks & Recreation,,ROSECRANS SELY/NWLY HARBOR DR,Peninsula,,,,,
SITE 011,UREV,Real Estate,,I-805 & L J VILLAGE DR SWLY OF,University,,,,,
SITE 827,STRISL,Transportation,,MORENA & W MORENA BLVDS NW COR,Linda Vista,,,,,
CARMEL MTN RCH CMTY PK,CMTYPK,Parks & Recreation,,RHO CARMEL DR/N CITY PKWY,Carmel Mtn Ranch,,,,,
COAST BLVD PARK,RPARK,Parks & Recreation,,COAST BLVD BET OLIVETAS & PROSPECT,La Jolla,,,,,
USDRIP,NOT DESIGNATED,PUD - Water,,HWY 67 ELY CHANNEL RD,Co-Lakeside,,,,,
SCRIPPS MIRAMAR OPEN SPACE,OSDED,Parks & Recreation,,POMERAD RD & SEMILLON,Scripps Miramar Rch,,,,,
ALBATROSS CYN OPEN SPACE,OSDESG,Parks & Recreation,,ELY REYNARD WY SLY THORN,Uptown,,,,,
CARMEL VALLEY OPEN SPACE,OSDESG,Parks & Recreation,,NELY EL CMNO REAL/CARMEL VLY RD,Carmel Valley,,,,,
SITE 8A,DRAIN,Stormwater,,GOLDFINCH ST SLY THORN ST,Uptown,,,,,
