OID_,OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
666,406373631.000000000000000,,"LIFE CARE HOSPICE SERVICES, LLC",550006452.000000000000000,Hospice,205 W 5TH AVE,ESCONDIDO,92025.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,6/14/2021 0:00:00,Home Health Agency/Hospice,Hospice,33.116911299999998,-117.080303200000003
667,406373638.000000000000000,,"RSAG HOSPICE, INC.",550006450.000000000000000,Hospice,402 W BROADWAY,SAN DIEGO,92101.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,5/22/2021 0:00:00,Home Health Agency/Hospice,Hospice,32.715845199999997,-117.167204999999996
668,406373707.000000000000000,,"LORIAN HEALTH HOSPICE, INC.",550006564.000000000000000,Hospice,9655 GRANITE RIDGE DRIVE,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,9/15/2025 0:00:00,Home Health Agency/Hospice,Hospice,32.805882199999999,-117.119443500000003
669,406373744.000000000000000,,"PEACEFUL PALLIATIVE CARE, INC",550006843.000000000000000,Hospice,8400 MIRAMAR RD,SAN DIEGO,92126.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,9/13/2021 0:00:00,Home Health Agency/Hospice,Hospice,32.891998399999999,-117.140811700000000
670,406373760.000000000000000,,BLUE MONARCH HOSPICE,550006510.000000000000000,Hospice,7220 TRADE ST,SAN DIEGO,92121.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,7/2/2023 0:00:00,Home Health Agency/Hospice,Hospice,32.889196300000002,-117.166706700000006
671,406373771.000000000000000,,"SD HOSPICE, INC.",550006912.000000000000000,Hospice,10620 Treena St,San Diego,92131.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,9/16/2021 0:00:00,Home Health Agency/Hospice,Hospice,32.910591400000001,-117.114452000000000
672,406373781.000000000000000,,PALOMAR HEALTH PALLIATIVE & HOSPICE CARE,550006043.000000000000000,Hospice,365 S RANCHO SANTA FE RD,SAN MARCOS,92078.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,2/10/2021 0:00:00,Home Health Agency/Hospice,Hospice,33.141538199999999,-117.202164900000000
673,406373843.000000000000000,,"BLESSED HOSPICE CALIFORNIA, INC.",550007374.000000000000000,Hospice,4540 KEARNY VILLA RD,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,12/2/2021 0:00:00,Home Health Agency/Hospice,Hospice,32.822449100000000,-117.144766000000004
674,406373861.000000000000000,,"HEAVENLY DOVES HOSPICE, INC.",550007295.000000000000000,Hospice,10251 VISTA SORRENTO PKWY,SAN DIEGO,92121.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/22/2021 0:00:00,Home Health Agency/Hospice,Hospice,32.895558800000003,-117.213874700000005
675,406374033.000000000000000,,INTERIM HEALTHCARE OF SAN DIEGO COUNTY,80000335.000000000000000,Home Health Agency,5625 Ruffin Rd,San Diego,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/1/1988 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.836768200000002,-117.126103200000003
676,406374099.000000000000000,,CHILDREN'S HOMECARE,80000415.000000000000000,Home Health Agency,8291 AERO PLACE,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,3/26/1990 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.807326400000001,-117.146764599999997
677,406374107.000000000000000,,LA JOLLA NURSES HOMECARE,80000412.000000000000000,Home Health Agency,2223 AVE DE LA PLAYA,LA JOLLA,92037.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,7/28/2016 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.853378200000002,-117.255242499999994
678,406374128.000000000000000,,"SPECIAL CARE HOME HEALTH SERVICES, INC.",80000448.000000000000000,Home Health Agency,591 CAMINO DE LA REINA,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/27/2015 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.765583599999999,-117.161592099999993
679,406374167.000000000000000,,EXCEL HOME HEALTH,80000489.000000000000000,Home Health Agency,5575 LAKE PARK WAY,LA MESA,91942.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/16/1994 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.781871600000002,-117.033925699999998
680,406374182.000000000000000,,ELIZABETH HOSPICE - PARENT - ESCONDIDO,80000519.000000000000000,Hospice,500 LA TERRAZA BLVD.,ESCONDIDO,92025.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/11/2013 0:00:00,Home Health Agency/Hospice,Hospice,33.112520199999999,-117.095864500000005
681,406374219.000000000000000,,TOP CARE HOME HEALTH,80000558.000000000000000,Home Health Agency,9683 TIERRA GRANDE ST,SAN DIEGO,92126.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/30/1996 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.894788699999999,-117.120751900000002
682,406374234.000000000000000,,GENTIVA,80000595.000000000000000,Hospice,5080 SHOREHAM PL,SAN DIEGO,92122.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/6/2023 0:00:00,Home Health Agency/Hospice,Hospice,32.852608699999998,-117.185918500000000
683,406374236.000000000000000,,FIRSTAT NURSING SERVICES,80000580.000000000000000,Home Health Agency,411 CAMINO DEL RIO S,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/29/1997 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.759976500000000,-117.160895499999995
684,406374239.000000000000000,,VITAS HEALTHCARE CORPORATION OF CALIFORNIA-HOSPICE,80000602.000000000000000,Hospice,9655 GRANITE RIDGE DR.,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,5/20/2019 0:00:00,Home Health Agency/Hospice,Hospice,32.805882199999999,-117.119443500000003
685,406374269.000000000000000,,HOSPICE OF THE NORTH COAST,80000621.000000000000000,Hospice,2525 PIO PICO DR,CARLSBAD,92008.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,3/23/2011 0:00:00,Home Health Agency/Hospice,Hospice,33.169890700000003,-117.344785799999997
686,406374282.000000000000000,,SHARP HOSPICECARE,80000654.000000000000000,Hospice,8881 FLETCHER PARKWAY,LA MESA,91942.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,9/15/2000 0:00:00,Home Health Agency/Hospice,Hospice,32.783728300000000,-117.007437899999999
687,406374304.000000000000000,,"MAXIM HEALTHCARE SERVICES, INC. - CARLSBAD",80000760.000000000000000,Home Health Agency,2141 PALOMAR AIRPORT RD,CARLSBAD,92011.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,1/24/2017 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.124181900000004,-117.275264100000001
688,406374323.000000000000000,,GRANDCARE SAN DIEGO LLC,80000771.000000000000000,Home Health Agency,2535 CAMINO DEL RIO S,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,5/21/2003 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.769592600000003,-117.135908099999995
689,406374330.000000000000000,,SHARP HOME INFUSION SERVICES,80000780.000000000000000,Home Health Agency,3558 RUFFIN RD,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,12/10/2003 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.807553300000002,-117.130041500000004
690,406374352.000000000000000,,LIGHTBRIDGE HOSPICE,80000772.000000000000000,Hospice,6155 CORNERSTONE COURT E,SAN DIEGO,92121.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/15/2011 0:00:00,Home Health Agency/Hospice,Hospice,32.895942499999997,-117.188438300000001
691,406374354.000000000000000,,"MISSION HOME HEALTH OF SAN DIEGO, INC.",80000548.000000000000000,Home Health Agency,2365 NORTHSIDE DR,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,12/28/2018 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.783864199999996,-117.125326299999998
692,406374355.000000000000000,,"CRESCENT HEALTHCARE, INC.",80000574.000000000000000,Home Health Agency,15025 INNOVATION DR,SAN DIEGO,92128.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,3/28/2016 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.989206799999998,-117.075827599999997
693,406374356.000000000000000,,"DEPENDABLE NURSING, LLC",80000794.000000000000000,Home Health Agency,5055 AVENIDA ENCINAS,CARLSBAD,92008.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,5/4/2005 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.131933900000000,-117.330086800000004
694,406374358.000000000000000,,LORIAN HEALTH,80000749.000000000000000,Home Health Agency,9325 SKY PARK CT,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,12/13/2013 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.816287600000003,-117.124203800000004
695,406374362.000000000000000,,ACCENTCARE  HOME HEALTH OF CA - ESCONDIDO - BRANCH,80000226.000000000000000,Home Health Agency,365 S RANCHO SANTA FE RD,SAN MARCOS,92078.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,12/7/2009 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.141538199999999,-117.202164900000000
696,406374364.000000000000000,,AVALON HOSPICE AND PALLIATIVE CARE,550000104.000000000000000,Hospice,3914 MURPHY CANYON ROAD,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,12/2/2005 0:00:00,Home Health Agency/Hospice,Hospice,32.815694299999997,-117.117605100000006
697,406374366.000000000000000,,NIGHTINGALE HOME CARE INC.,80000783.000000000000000,Home Health Agency,4579 MAPLE AVE,LA MESA,91941.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,2/11/2009 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.761879700000001,-117.029985499999995
698,406374369.000000000000000,,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC",80000433.000000000000000,Home Health Agency,5050 MURPHY CANYON RD,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,3/21/2006 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.830446299999998,-117.120557700000006
699,406374384.000000000000000,,INTERIM HEALTHCARE OF SAN DIEGO COUNTY,80000395.000000000000000,Home Health Agency,425 W 5th Ave,Escondido,92025.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/7/2006 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.115419299999999,-117.083304299999995
700,406374388.000000000000000,,CORAM CVS/SPECIALTY INFUSION SERVICES,80000429.000000000000000,Home Health Agency,12310 WORLD TRADE DR,SAN DIEGO,92128.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,6/19/2006 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.988444100000002,-117.071409399999993
701,406374391.000000000000000,,ACCENTCARE HOSPICE & PALLIATIVE CARE OF CALIFORNIA - SAN DIEGO,550000796.000000000000000,Hospice,16745 WEST BERNARDO DR,SAN DIEGO,92127.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,3/11/2010 0:00:00,Home Health Agency/Hospice,Hospice,33.015007900000001,-117.081154999999995
702,406374396.000000000000000,,GUARDIAN ANGEL HOME CARE OF SAN DIEGO LLC,550000512.000000000000000,Home Health Agency,3505 Cam Del Rio S,San Diego,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,12/10/2012 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.777056399999999,-117.118294500000005
703,406374397.000000000000000,,ADVANTAGE HEALTH SYSTEMS,550000163.000000000000000,Home Health Agency,9663 TIERRA GRANDE ST,SAN DIEGO,92126.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,6/15/2007 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.894675499999998,-117.121270600000003
704,406374400.000000000000000,,ALPHA PLUS HOME HEALTH SERVICES,550000535.000000000000000,Home Health Agency,7227 BROADWAY,LEMON GROVE,91945.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,6/21/2007 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.742278100000000,-117.041969399999999
705,406374403.000000000000000,,SILVERADO HOSPICE SAN DIEGO,550000553.000000000000000,Hospice,5471 KEARNY VILLA RD,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,6/9/2020 0:00:00,Home Health Agency/Hospice,Hospice,32.833727099999997,-117.136815700000000
706,406374411.000000000000000,,"MAXIM HEALTHCARE SERVICES, INC.",80000381.000000000000000,Home Health Agency,3111 CAMINO DEL RIO N,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/29/2022 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.774781300000001,-117.127337299999994
707,406374412.000000000000000,,ASPIRE HOME HEALTHCARE,550000107.000000000000000,Home Health Agency,5465 MOREHOUSE DR,SAN DIEGO,92121.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,12/7/2022 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.893292099999996,-117.200041900000002
708,406374418.000000000000000,,UNI CARE HOME HEALTH INC,550000828.000000000000000,Home Health Agency,1510 S ESCONDIDO BLVD,ESCONDIDO,92025.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,2/1/2019 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.107634300000001,-117.074864099999999
709,406374423.000000000000000,,PROMONTORY HOME HEALTH,550000906.000000000000000,Home Health Agency,225 W MADISON AVE,EL CAJON,92020.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,10/26/2015 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.800565900000002,-116.964076899999995
710,406374424.000000000000000,,HOSPICE BY THE SEA,550000907.000000000000000,Hospice,777 S HIGHWAY 101,SOLANA BEACH,92075.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,3/13/2023 0:00:00,Home Health Agency/Hospice,Hospice,32.981447600000003,-117.269737500000005
711,406374427.000000000000000,,APREVA HOSPICE,550000978.000000000000000,Hospice,3333 CAMINO DEL RIO S,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/3/2025 0:00:00,Home Health Agency/Hospice,Hospice,32.775786600000004,-117.121465700000002
712,406374428.000000000000000,,"PROVIDENT HOME HEALTHCARE, INC",550001111.000000000000000,Home Health Agency,7950 SILVERTON AVE,SAN DIEGO,92126.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,7/20/2011 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.891383900000001,-117.150050699999994
713,406374429.000000000000000,,SAN DIEGO HOME HEALTH CARE SERVICES INC,550001041.000000000000000,Home Health Agency,5050 AVENIDAS ENCINAS,CARLSBAD,92008.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,8/17/2022 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.132278999999997,-117.328914499999996
714,406374435.000000000000000,,ADVANCED HOME HEALTH SAN DIEGO INC,550001206.000000000000000,Home Health Agency,9245 ACTIVITY RD,SAN DIEGO,92126.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,10/14/2020 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.895754599999997,-117.128911099999996
715,406374440.000000000000000,,AVEANNA HEALTHCARE,550001308.000000000000000,Home Health Agency,2020 CAMINO DEL RIO NORTH,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,5/21/2015 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.770340599999997,-117.143065699999994
716,406374442.000000000000000,,"MODERN HOME HEALTH CARE, INC.",550001416.000000000000000,Home Health Agency,3130 BONITA RD,CHULA VISTA,91910.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/16/2013 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.647499500000002,-117.056600299999999
717,406374443.000000000000000,,HEALTH PLUS HOME HEALTH CARE INC,550001415.000000000000000,Home Health Agency,3110 CAMINO DEL RIO S,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/3/2023 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.773394699999997,-117.126170400000007
718,406374447.000000000000000,,SEAPORT HOME HEALTH,550001427.000000000000000,Home Health Agency,5411 AVENIDA ENCINAS,CARLSBAD,92008.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,6/16/2023 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.128873100000000,-117.327176699999995
719,406374451.000000000000000,,BRIGHTSTAR CARE OF ENCINITAS,550001469.000000000000000,Home Health Agency,680 FLETCHER PKWY,EL CAJON,92020.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,9/5/2020 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.808296800000001,-116.970676999999995
720,406374452.000000000000000,,INTERIM HEALTHCARE SAN DIEGO HOSPICE,550001559.000000000000000,Hospice,5625 Ruffin Rd,San Diego,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/20/2011 0:00:00,Home Health Agency/Hospice,Hospice,32.836768200000002,-117.126103200000003
721,406374457.000000000000000,,BRISTOL HOSPICE - SAN DIEGO L.L.C.,550001745.000000000000000,Hospice,8765 AERO DR,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/24/2013 0:00:00,Home Health Agency/Hospice,Hospice,32.808904099999999,-117.139508899999996
722,406374459.000000000000000,,VITAL CARE HEALTH SYSTEMS,550001790.000000000000000,Home Health Agency,444 CAMINO DEL RIO S,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/8/2011 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.761381200000002,-117.161171199999998
723,406374460.000000000000000,,BRIDGE HOME HEALTH,550001805.000000000000000,Home Health Agency,5090 SHOREHAM PL,SAN DIEGO,92122.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,8/15/2019 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.852654299999998,-117.186488600000004
724,406374461.000000000000000,,ODOS HOME HEALTH INC,550001814.000000000000000,Home Health Agency,7840 EL CAJON BLVD,LA MESA,91942.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/10/2024 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.768932300000003,-117.029157900000001
725,406374462.000000000000000,,"ABSOLUTE HOME HEALTH, INC.",550001828.000000000000000,Home Health Agency,3656 RUFFIN RD,SAN DIEGO,92123.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/18/2023 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.810228400000000,-117.119778299999993
726,406374463.000000000000000,,"SACRED HEART HEALTH CARE PROVIDERS, INC.",550001830.000000000000000,Home Health Agency,758 N 2ND ST,EL CAJON,92021.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,1/25/2012 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.804484500000001,-116.936154599999995
727,406374464.000000000000000,,"MISSION HOSPICE SERVICES OF SAN DIEGO, INC.",550001831.000000000000000,Hospice,2385 NORTHSIDE DR,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/16/2019 0:00:00,Home Health Agency/Hospice,Hospice,32.784678300000003,-117.125572800000000
728,406374466.000000000000000,,HEALTHWISE HOME HEALTH CARE INC.,550001881.000000000000000,Home Health Agency,1615 SWEETWATER RD,NATIONAL CITY,91950.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,3/29/2012 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.661704899999997,-117.083062699999999
729,406374467.000000000000000,,BRIGHTSTAR OF ESCONDIDO & SAN MARCOS,550001901.000000000000000,Home Health Agency,504 W MISSION AVE,ESCONDIDO,92025.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,9/15/2016 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.129413800000002,-117.092692900000003
730,406374468.000000000000000,,ADVANTAGE HEALTH SYSTEMS,550001984.000000000000000,Hospice,9663 TIERRA GRANDE ST,SAN DIEGO,92126.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,6/20/2012 0:00:00,Home Health Agency/Hospice,Hospice,32.894675499999998,-117.121270600000003
731,406374472.000000000000000,,MISSION HOME HEALTH OF NORTH COUNTY SAN DIEGO,550002093.000000000000000,Home Health Agency,334 VIA VERA CRUZ,SAN MARCOS,92078.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,8/14/2022 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.136787200000001,-117.189527400000003
732,406374475.000000000000000,,"EMERALD TRIUNE HOME HEALTH SERVICES, INC.",550002018.000000000000000,Home Health Agency,253 S. ESCONDIDO BLVD.,ESCONDIDO,92025.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,8/1/2019 0:00:00,Home Health Agency/Hospice,Home Health Agency,33.118687899999998,-117.083327800000006
733,406374482.000000000000000,,SEAPORT HOSPICE,550002260.000000000000000,Hospice,3750 CONVOY ST,SAN DIEGO,92111.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,1/7/2023 0:00:00,Home Health Agency/Hospice,Hospice,32.812148100000002,-117.153471300000007
734,406374486.000000000000000,,SHIELD HOME HEALTH,550002262.000000000000000,Home Health Agency,7940 SILVERTON AVE,SAN DIEGO,92126.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,4/29/2013 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.891431599999997,-117.150539100000003
735,406374488.000000000000000,,"DELTA HOME HEALTH, INC",550002301.000000000000000,Home Health Agency,9360 ACTIVITY RD,SAN DIEGO,92126.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,6/1/2024 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.897605200000001,-117.125651800000000
736,406374492.000000000000000,,"BONITA HOMECARE, INC.",550002280.000000000000000,Home Health Agency,319 F ST,CHULA VISTA,91910.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,5/16/2013 0:00:00,Home Health Agency/Hospice,Home Health Agency,32.641319500000002,-117.080833299999995
737,406374501.000000000000000,,ELIZABETH HOSPICE - BRANCH - CARLSBAD,80000519.000000000000000,Hospice,5938 PRIESTLY DR.,CARLSBAD,92008.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/11/2013 0:00:00,Home Health Agency/Hospice,Hospice,33.134365799999998,-117.272617600000004
738,406374502.000000000000000,,ELIZABETH HOSPICE - BRANCH - SAN DIEGO,80000519.000000000000000,Hospice,8989 RIO SAN DIEGO DR,SAN DIEGO,92108.000000000000000,37.000000000000000,San Diego,Not Applicable,,Open,11/11/2019 0:00:00,Home Health Agency/Hospice,Hospice,32.775102099999998,-117.136999599999996
