"account_key","account_status","date_account_creation","date_cert_expiration","date_cert_effective","business_owner_name","ownership_type","date_business_start","dba_name","naics_sector","naics_code","naics_description","address_no","address_pd","address_road","address_sfx","address_no_fraction","address_city","address_state","address_zip","address_suite","address_pmb_box","address_po_box","bid","council_district","lat","lng"
"1984016752.0","Active","1984-11-28 12:00:00","2026-10-31 12:00:00","2025-11-01 12:00:00","BLUE TECH INC","CORP","1984-11-28 12:00:00","BLUE TECH","54","5416","MANAGEMENT, SCI & TECH CONSULTING SERVICES","4025","","HANCOCK","ST","","SAN DIEGO","CA","92110-5167","100","","","27.0","2.0","32.75590951","-117.216733"
"1984016995.0","Active","1984-12-04 12:00:00","2027-01-31 00:00:00","2026-02-01 00:00:00","AAA ABLE INC","CORP","1984-12-04 12:00:00","UNIVERSITY CITY MOBIL","44","4471","GASOLINE STATIONS","3861","","GOVERNOR","DR","","SAN DIEGO","CA","92122-2440","","","","","1.0","32.854536100000004","-117.205145"
"1984017012.0","Active","1984-12-04 12:00:00","2026-10-31 12:00:00","2025-11-01 12:00:00","VANDERSCHUIT STUDIO INC.","CORP","1984-12-04 12:00:00","VANDERSCHUIT STUDIO","54","54192","PHOTOGRAPHIC SERVICES","751","","TURQUOISE","ST","","SAN DIEGO","CA","92109-1034","","","","24.0","2.0","32.80847128","-117.2597223"
"1984017059.0","Active","1984-12-05 12:00:00","2026-10-31 12:00:00","2025-11-01 12:00:00","SULLIVAN HILL  REZ & ENGEL APLC","CORP","1984-12-05 12:00:00","SULLIVAN HILL REZ & ENGEL APLC","54","5411","LEGAL SERVICES","600","","B","ST","","SAN DIEGO","CA","92101-4501","17","","","4.0","3.0","32.71786653","-117.1592542"
"1984017135.0","Active","1984-12-06 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","MERRILL LYNCH PIERCE FENNER & SMITH INC","CORP","2006-03-01 12:00:00","MERRILL LYNCH PIERCE FENNER & SMITH INC","52","52393","INVESTMENT ADVICE","150","N","COLLEGE   17TH FLOOR","ST","","CHARLOTTE","NC","28202-2196","NC10281706","","","","","35.2264308","-80.84095529999998"
"1984017160.0","Active","1984-12-06 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","JONES ROACH & CARINGELLA INC","CORP","1984-12-06 12:00:00","JONES ROACH & CARINGELLA INC","54","541","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES","10920","","VIA FRONTERA","","","SAN DIEGO","CA","92127-1730","120","","","","","33.01315763","-117.0947236"
"1984017338.0","Active","1984-12-11 12:00:00","2026-07-31 12:00:00","2025-08-01 12:00:00","ASSET PROPERTY MANAGEMENT INC","CORP","1984-12-11 12:00:00","ASSET PROPERTY MANAGEMENT INC","53","5311","LESSORS OF REAL ESTATE","7969","","ENGINEER","RD","","SAN DIEGO","CA","92111-1921","108","","","","6.0","32.82584481","-117.1520699"
"1984017385.0","Active","1984-12-11 12:00:00","2026-10-31 12:00:00","2025-11-01 12:00:00","LG2WB ENGINEERS INC","CORP","1984-12-11 12:00:00","LINSCOTT LAW & GREENSPAN ENGINEERS","54","541","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES","2","","EXECUTIVE","CIR","","IRVINE","CA","92614-6781","250","","","","","33.68875","-117.86361"
"1984017449.0","Active","1984-12-12 12:00:00","2026-11-30 12:00:00","2025-12-01 12:00:00","ROBERT N DENYER","SOLE","1984-12-12 12:00:00","ROBERT N DENYER","81","812112","BEAUTY SALONS","3689","","MIDWAY","DR","","SAN DIEGO","CA","92110-5266","C","","","27.0","2.0","32.75286547","-117.2164386"
"1984017470.0","Active","1984-12-13 12:00:00","2026-11-30 12:00:00","2025-12-01 12:00:00","SEPULVEDA MANUEL","SOLE","1984-12-13 12:00:00","MANUELS PRODUCE","42","422","WHOLESALE TRADE, NONDURABLE GOODS","2001","","MAIN","ST","","SAN DIEGO","CA","92113-2216","","","","","8.0","32.69789875","-117.1450974"
"1984017556.0","Active","1984-12-14 12:00:00","2026-12-31 00:00:00","2026-01-01 00:00:00","ST CLAIR ENTERPRISES INC","CORP","1984-12-14 12:00:00","ST CLAIR ENTERPRISES INC","44","4471","GASOLINE STATIONS","301","E","SAN YSIDRO","BLVD","","SAN YSIDRO","CA","92173-2721","","","","26.0","8.0","32.551801899999994","-117.03937820000002"
"1984017575.0","Active","1984-12-14 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","SCHREINER MARTHA","SOLE","1984-12-14 12:00:00","POINT LOMA ART AND DESIGN CENTER","44","44229","OTHER HOME FURNISHINGS STORES","4231","","VARONA","ST","","SAN DIEGO","CA","92107-3921","","","","","2.0","32.72639768","-117.2459132"
"1984017594.0","Active","1984-12-14 12:00:00","2026-10-31 12:00:00","2025-11-01 12:00:00","EDDIES PLASTIC LAMINATING SERVICES CORP","CORP","1984-12-14 12:00:00","EDDIES PLASTIC LAMINATING SERVICES CORP","54","541","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES","3133","","MOUNT MIGUEL","DR","","SAN DIEGO","CA","92139-3638","","","","","4.0","32.66572334","-117.0597387"
"1984017665.0","Active","1984-12-17 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","FRASER DONALD","SOLE","1984-12-17 12:00:00","DONALD FRASER","32","327","NONMETALLIC MINERAL PRODUCT MFG","5238","","STREAMVIEW","DR","","SAN DIEGO","CA","92105-3204","","","","","9.0","32.74343715","-117.0831183"
"1984017724.0","Active","1984-12-19 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","ESU INC","CORP","1984-12-19 12:00:00","ELECTRICAL SUPPLIES UNLIMITED","45","4533","USED MERCHANDISE STORES","6767","","NANCY RIDGE","DR","","SAN DIEGO","CA","92121-2231","C","","","","6.0","32.88601496","-117.1764049"
"1984017946.0","Active","1984-12-24 12:00:00","2026-07-31 12:00:00","2025-08-01 12:00:00","COMMERCIAL GAS APPLIANCE SERVICE INC","CORP","1984-12-24 12:00:00","COMMERCIAL GAS APPLIANCE SERVICE INC","81","81149","OTHER PERSONAL & HOUSEHOLD GOODS R&M","3620","","FAIRMOUNT","AVE","","SAN DIEGO","CA","92105-3422","","","","","9.0","32.74442606","-117.1010095"
"1984017968.0","Active","1984-12-26 12:00:00","2026-11-30 12:00:00","2025-12-01 12:00:00","MCCALLS'S CARPET CLEANING & DYEING SERVICE","CORP","1984-12-26 12:00:00","MCCALLS'S CARPET CLEANING & DYEING SERVICE INC","54","5419","OTH PROFESSIONAL/SCIENTIFIC/TECHNICAL SERVICE","12153","","CIMBRIA","WAY","","LAKESIDE","CA","92040-4590","","","","","","32.84552683","-116.9296413"
"1984018017.0","Active","1984-12-27 12:00:00","2026-11-30 12:00:00","2025-12-01 12:00:00","CALDER BRUCE D","SOLE","1984-12-27 12:00:00","CALDER ENGINEERING","54","54161","MANAGEMENT CONSULTING SERVICES","1431","","SANTA BARBARA","ST","","SAN DIEGO","CA","92107","","","","","2.0","32.73254869","-117.2474063"
"1984018020.0","Active","1984-12-27 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","HARRISON JANET K","SOLE","1984-12-27 12:00:00","JANET K HARRISON","54","54199","ALL OTH PROF, SCIENTIFIC & TECHNICAL SERVICES","2574","","GRANDVIEW","ST","","SAN DIEGO","CA","92110","","","","","2.0","32.78771217","-117.1924834"
"1984018107.0","Active","1984-12-31 12:00:00","2026-11-30 12:00:00","2025-12-01 12:00:00","CHILDTIME CHILDCARE INC","CORP","1984-12-31 12:00:00","CHILDTIME LEARNING CENTERS #0251","61","611","EDUCATIONAL SERVICES","21333","","HAGGERTY","RD","","NOVI","MI","48375-5537","300","","","","","42.44652","-83.43400600000002"
"1984018110.0","Active","1984-12-31 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","RAPHAEL BAEZ","SOLE","1984-12-31 12:00:00","B & M","56","56172","JANITORIAL SERVICES","514","","ISLAND BREEZE","LN","","SAN DIEGO","CA","92154-8560","","","","","8.0","32.5863582","-117.0258203"
"1985000072.0","Active","1985-01-02 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","INTEGRATED SIGN ASSOC","CORP","1985-01-02 12:00:00","INTEGRATED SIGN ASSOC","23","23511","PLUMBING, HEATING & AC CONTRACTOR","1160","","PIONEER","WY","","EL CAJON","CA","92020","M","","","","","32.81046691","-116.967814"
"1985000169.0","Active","1985-01-03 12:00:00","2026-12-31 00:00:00","2026-01-01 00:00:00","FEDERAL EXPRESS CORPORATION","CORP","1985-01-03 12:00:00","FEDERAL EXPRESS","48","4889","OTHER TRANSPORTATION SUPPORT ACTIVITIES","251","","LITTLE FALLS","DR","","WILMINGTON","DE","19808-1674","","","","","","39.761157","-75.6228546"
"1985000412.0","Active","1985-01-09 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","YASUDA LANDSCAPE INC","CORP","1985-01-09 12:00:00","YASUDA LANDSCAPE INC","23","23599","ALL OTHER SPECIAL TRADE CONTRACTORS","2419","","ERIE","ST","","SAN DIEGO","CA","92110-3304","","","","","2.0","32.78700634","-117.2026848"
"1985000448.0","Active","1985-01-10 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","NELSON RUTH & BERKOWITZ NEIL","PARTNR","1985-01-10 12:00:00","FAMILY PHYSICIANS MEDICAL CENTER","62","6211","OFFICES OF PHYSICIANS","10297","","SCRIPPS","TRL","","SAN DIEGO","CA","92131-2307","","","","","5.0","32.91280194","-117.0797834"
"1985000547.0","Active","1985-01-11 12:00:00","2026-11-30 12:00:00","2025-12-01 12:00:00","SAN DIEGO PRIMARY CARE MEDICAL GROUP INC","CORP","1985-01-11 12:00:00","FAMILY MEDICAL CLINIC","62","6211","OFFICES OF PHYSICIANS","3737","","MORAGA","AVE","","SAN DIEGO","CA","92117-5364","B408","","","","2.0","32.80895048","-117.21111100000002"
"1985000638.0","Active","1985-01-15 12:00:00","2026-11-30 12:00:00","2025-12-01 12:00:00","MANVILLE KATHIE J","SOLE","1985-01-15 12:00:00","MANVILLE PARALEGAL SERVICES","54","5411","LEGAL SERVICES","10263","","VISTA DE LA CRUZ","","","LA MESA","CA","91941-6859","","","","","","32.76596888","-116.9761603"
"1985000639.0","Active","1985-01-15 12:00:00","2026-09-30 12:00:00","2025-10-01 12:00:00","REBECA SERRANO","SOLE","1985-01-15 12:00:00","REBECA SERRANO","81","812112","BEAUTY SALONS","1341","","CAMINITO GABALDON","","","SAN DIEGO","CA","92108-1424","A","","","","6.0","32.772420600000004","-117.1526294"
"1985000665.0","Active","1985-01-15 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","MICHELE M NASH-HOFF & MICHAEL HOFF","H-W","1985-01-15 12:00:00","ELECTROFAB SALES","54","54199","ALL OTH PROF, SCIENTIFIC & TECHNICAL SERVICES","5638","","LAKE MURRAY","BL","","LA MESA","CA","91942","200","","","","7.0","32.78119431","-117.0322981"
"1985000726.0","Active","1985-01-16 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","BREEN PAUL A","SOLE","1985-01-16 12:00:00","BREEN CONSTRUCTION","23","2332","RESIDENTIAL BUILDING CONSTRUCTION","2342","","CARDINAL","DR","","SAN DIEGO","CA","92123","","","","","7.0","32.78713957","-117.1573409"
"1985000750.0","Active","1985-01-16 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","WEI S LOUIE & CHERYL S LOUIE","H-W","1985-01-16 12:00:00","SOFT ED ENTERPRISES","54","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","15057","","LEVITA","CT","","POWAY","CA","92064-2432","","","","","","32.98727713","-117.0633345"
"1985000822.0","Active","1985-01-17 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","STEVENSON RONALD B","SOLE","1985-01-17 12:00:00","R B STEVENSON GALLERY","42","421","WHOLESALE TRADE, DURABLE GOODS","7661","","GIRARD","AVE","","LA JOLLA","CA","92037-4434","101","","","19.0","1.0","32.84293486","-117.2732084"
"1985000839.0","Active","1985-01-17 12:00:00","2026-11-30 12:00:00","2025-12-01 12:00:00","CHELSEA PEST & TERMITE CONTROL INC","CORP","1985-01-17 12:00:00","CHELSEA PEST & TERMITE CONTROL INC","23","23599","ALL OTHER SPECIAL TRADE CONTRACTORS","2321","","MORENA","BLVD","","SAN DIEGO","CA","92110-4138","K","","","25.0","2.0","32.78625297","-117.2063127"
"1985000903.0","Active","1985-01-22 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","CRAWFORD JOAN","SOLE","1985-01-22 12:00:00","JOAN CRAWFORD","54","5412","ACCOUNTING/TAX PREP/BOOKKEEP/PAYROLL SERVICES","6340","","QUILLAN","ST","","SAN DIEGO","CA","92111-5917","","","","","7.0","32.79107624","-117.1810084"
"1985000930.0","Active","1985-01-22 12:00:00","2026-08-31 12:00:00","2025-09-01 12:00:00","LARSON LUDWIG & STOKES LLP","PARTNR","1985-01-22 12:00:00","LARSON LUDWIG & STOKES LLP","54","541211","OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS","9909","","MIRA MESA","BLVD","","SAN DIEGO","CA","92131-3005","330","","","","5.0","32.91677","-117.113235"
"1985000936.0","Active","1985-01-22 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","BALISTRERI THOMAS F","SOLE","1985-01-22 12:00:00","PRINT QUIK","44","44815","CLOTHING ACCESSORIES STORES","7744","","VOLCLAY","DR","","SAN DIEGO","CA","92119-1222","","","","","7.0","32.81506762","-117.0451621"
"1985001066.0","Active","1985-01-23 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","FARRAR RANDALL D","SOLE","1985-01-23 12:00:00","HORIZON REALTY","53","5312","OFFICES OF REAL ESTATE AGENTS & BROKERS","27036","N","LAKE WOHLFORD","RD","","VALLEY CENTER","CA","92082-6726","B","","","","","33.20519302","-116.9714876"
"1985001138.0","Active","1985-01-24 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","TRANGS SEAFOOD MARKET INC","CORP","1985-01-24 12:00:00","TRANGS SEAFOOD MARKET INC","42","422","WHOLESALE TRADE, NONDURABLE GOODS","4143","","UNIVERSITY","AVE","","SAN DIEGO","CA","92105-1418","","","","14.0","9.0","32.74959827","-117.1058461"
"1985001147.0","Active","1985-01-24 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","EXCEED INTERNATIONAL INC","CORP","1985-01-24 12:00:00","EXCEED INTERNATIONAL INC","42","42199","OTHER MISCELLANEOUS DURABLE GOODS WHSLE","15858","","CAMINITO AIRE PURO","","","SAN DIEGO","CA","92128-3553","","","","","5.0","33.002765219835","-117.064587465352"
"1985001158.0","Active","1985-01-24 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","SAN DIEGO GENERAL AND VASCULAR SURGEONS ME","CORP","1985-01-24 12:00:00","SAN DIEGO GENERAL AND VASCULAR SURGEONS MEDICAL GR","62","62111","OFFICES OF PHYSICIANS","7910","","FROST","ST","","SAN DIEGO","CA","92123-2752","250","","","","","32.80031162","-117.1552275"
"1985001201.0","Active","1985-01-25 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","PACIFIC ENGINEERING SERVICES INC","CORP","1985-01-25 12:00:00","PACIFIC ENGINEERING SERVICES INC","54","5413","ARCHITECTURAL, ENGINEERING & RELATED SERVICES","9225","","MIRA ESTE","CT","","SAN DIEGO","CA","92126-6336","A","","","","6.0","32.8895901","-117.14815520000002"
"1985001358.0","Active","1985-01-29 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","LEE DEIRDRE","SOLE","1985-01-29 12:00:00","URBAN JUNGLE ART & DESIGN","45","45322","GIFT, NOVELTY & SOUVENIR STORES","244","W","BROOKES","AVE","","SAN DIEGO","CA","92103","","","","","3.0","32.743367","-117.1630324"
"1985001497.0","Active","1985-01-30 12:00:00","2026-12-31 12:00:00","2026-01-01 12:00:00","KAISER JERRY","SOLE","1985-01-30 12:00:00","JERRYS POOL SERVICE CO","54","54199","ALL OTH PROF, SCIENTIFIC & TECHNICAL SERVICES","967","","NARANCA","AVE","","EL CAJON","CA","92021-5612","","","","","","32.80388189","-116.9485409"
"1985001788.0","Active","1985-02-05 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","VICTORIA DANZIG","SOLE","1985-02-05 12:00:00","VICTORIA J DANZIG LCSW","62","621399","OFFICES OF ALL OTH MISC HEALTH PRACTITIONERS","8494","","EL PASEO GRANDE","","","LA JOLLA","CA","92037-3013","","","","","1.0","32.86150547","-117.2546279"
"1985001795.0","Active","1985-02-05 12:00:00","2026-12-31 00:00:00","2026-01-01 00:00:00","NESTOR RICK","SOLE","1985-02-05 00:00:00","R A N & ASSOCIATES","23","233","BUILDING, DEVELOPING & GENERAL CONTRACTING","6170","","CAMINITO PLATA","","","SAN DIEGO","CA","92120-3842","","","","","7.0","32.79025298","-117.0615248"
"1985001950.0","Active","1985-02-07 12:00:00","2027-03-31 12:00:00","2026-04-01 12:00:00","MUIR ROBERT E","SOLE","1985-02-07 12:00:00","ROBERT E MUIR","54","5411","LEGAL SERVICES","110","W","A","ST","","SAN DIEGO","CA","92101-3703","625","","","","3.0","32.71888595","-117.1637326"
"1985002051.0","Active","1985-02-11 12:00:00","2026-05-31 12:00:00","2025-06-01 12:00:00","YVONNE PEREZ COLLINS","SOLE","1985-02-11 12:00:00","ENVISIONIT","61","611691","EXAM PREPARATION & TUTORING","4816","","MOUNT LA PLATTA","DR","","SAN DIEGO","CA","92117-3041","","","","","6.0","32.82775028","-117.1885908"
"1985002067.0","Active","1985-02-11 12:00:00","2026-06-30 12:00:00","2025-07-01 12:00:00","KLINEDINST PC","CORP","2004-07-01 00:00:00","KLINEDINST PC","54","5411","LEGAL SERVICES","501","W","BROADWAY","","","SAN DIEGO","CA","92101-3584","1100","","","","3.0","32.71564494","-117.1601301"
"1985002132.0","Active","1985-02-12 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","P S S COPY INC","CORP","1985-02-12 12:00:00","COPY KRAFT","32","323119","OTHER COMMERCIAL PRINTING","11835","","CARMEL MTN","RD","","SAN DIEGO","CA","92128-4609","1304","","","","5.0","32.980915","-117.07758"
"1985002173.0","Active","1985-02-12 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","DIVERSIFIED WINDOW COVERINGS INC","CORP","1985-02-12 12:00:00","DIVERSIFIED WINDOW COVERINGS INC","44","442","FURNITURE & HOME FURNISHINGS STORES","7964","","ARJONS","DR","","SAN DIEGO","CA","92126-4392","F","","","","6.0","32.89449275","-117.1475628"
"1985002195.0","Active","1985-02-13 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","LAW OFFICE OF ELLIOTT KANTER APC","CORP","1985-02-13 12:00:00","LAW OFFICE OF ELLIOTT KANTER APC","54","5411","LEGAL SERVICES","110","W","A","ST","","SAN DIEGO","CA","92101-3712","950","","","","3.0","32.71888595","-117.1637326"
"1985002555.0","Active","1985-02-21 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","DITZLER CRAIG A","SOLE","1985-02-21 12:00:00","DITZLER CHIROPRACTIC CENTER","62","62131","OFFICES OF CHIROPRACTORS","3202","","GOVERNOR","DR","","SAN DIEGO","CA","92122-2940","200","","","","1.0","32.85151671","-117.2166808"
"1985002563.0","Active","1985-02-21 12:00:00","2027-03-31 12:00:00","2026-04-01 12:00:00","MCCORMICK & WRIGHT INC","CORP","1985-02-21 12:00:00","MCCORMICK & WRIGHT","54","54141","INTERIOR DESIGN SERVICES","1701","","UNIVERSITY","AVE","","SAN DIEGO","CA","92103-3474","","","","18.0","3.0","32.7483595","-117.1482558"
"1985002634.0","Active","1985-02-22 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","WOODCHUCK FLOORING INC","CORP","1985-02-22 12:00:00","WOODCHUCK FLOORING INC","54","54199","ALL OTH PROF, SCIENTIFIC & TECHNICAL SERVICES","7042","","CONVOY","CT","","SAN DIEGO","CA","92111-1017","","","","","6.0","32.83470802","-117.1643347"
"1985002820.0","Active","1985-02-27 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","JONES RONALD","SOLE","1985-02-27 12:00:00","JONES SECURITY ALARM CO","45","45299","ALL OTHER GENERAL MERCHANDISE STORES","8585","","BURR","LN","","SAN DIEGO","CA","92129-4139","","","","","6.0","32.9441695","-117.1396801"
"1985003031.0","Active","1985-03-04 12:00:00","2027-03-31 12:00:00","2026-04-01 12:00:00","CARL FABIAN","SOLE","1985-03-04 12:00:00","CARL FABIAN ATTORNEY AT LAW","54","5411","LEGAL SERVICES","3200","","04TH","AVE","","SAN DIEGO","CA","92103-5716","101","","","","3.0","32.73874386","-117.1613192"
"1985003111.0","Active","1985-03-04 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","KIM MARIE VINZANT","SOLE","1985-03-04 12:00:00","KIM M VINZANT","54","54199","ALL OTH PROF, SCIENTIFIC & TECHNICAL SERVICES","3110","","CAMINO DEL RIO SOUTH","","","SAN DIEGO","CA","92108-3832","311","","","","7.0","32.77256598","-117.1274248"
"1985003171.0","Active","1985-03-05 12:00:00","2027-01-31 12:00:00","2026-02-01 12:00:00","FRANKLIN KAREN/MERBACK MITCH","SOLE","1985-03-05 12:00:00","MERLIN PRODUCTIONS/MERLIN MUTIMEDIA","51","5121","MOTION PICTURE & VIDEO INDUSTRIES","4164","","EPANOW","AVE","","SAN DIEGO","CA","92117-4628","","","","","2.0","32.81636304","-117.2033682"
"1985003221.0","Active","1985-03-06 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","SAN DIEGO CROSSROADS CENTER LAND LLC","LLC","1985-03-06 12:00:00","SAN DIEGO CROSSROADS CENTER LAND LLC","54","54161","MANAGEMENT CONSULTING SERVICES","5173","","WARING","RD","","SAN DIEGO","CA","92120-2705","148","","","","","32.79212289","-117.0811874"
"1985003285.0","Active","1985-03-06 12:00:00","2026-10-31 12:00:00","2025-11-01 12:00:00","LIU STEVE C","SOLE","1985-03-06 12:00:00","HUA SHIA CORD","42","421","WHOLESALE TRADE, DURABLE GOODS","6318","","LA JOLLA","BLVD","","LA JOLLA","CA","92037-6601","","","","","1.0","32.8242512","-117.2760762"
"1985003452.0","Active","1985-03-11 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","KAISER AND ASSOCIATES","LLC","1985-03-11 12:00:00","KAISER & ASSOC","53","5312","OFFICES OF REAL ESTATE AGENTS & BROKERS","5360","","EASTGATE","MALL","","SAN DIEGO","CA","92121-2812","G","","","","1.0","32.88220297","-117.1916483"
"1985003453.0","Active","1985-03-11 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","LUCKEY YOU INC","CORP","1985-03-11 12:00:00","LUCKEY YOU INC","42","4223","APPAREL, PIECE GOODS & NOTIONS WHSLE","4655","W","POINT LOMA","AVE","","SAN DIEGO","CA","92107-1424","","","","","2.0","32.73470501","-117.2524015"
"1985003544.0","Active","1985-03-12 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","HMO MEMBERSHIP HEALTH PLANS INC","CORP","1985-03-12 12:00:00","THE ENROLLMENT CENTER","52","52421","INSURANCE AGENCIES & BROKERAGES","320","","NAUTILUS","ST","","LA JOLLA","CA","92037-5965","","","","","","32.83135","-117.27868"
"1985003611.0","Active","1985-03-13 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","DIGITAL SCIENCES CORPORATION","CORP","1985-03-13 12:00:00","DIGITAL SCIENCES CORPORATION","54","5419","OTH PROFESSIONAL/SCIENTIFIC/TECHNICAL SERVICE","3525","","DEL MAR HEIGHTS","RD","","SAN DIEGO","CA","92130","140","","","","1.0","32.95495564","-117.2310454"
"1985003629.0","Active","1985-03-13 12:00:00","2027-02-28 12:00:00","2026-03-01 12:00:00","SPARKS SUSAN","SOLE","1985-03-13 12:00:00","SUSAN SPARKS DESIGN TRADITIONS","44","44229","OTHER HOME FURNISHINGS STORES","5928","","BEAUMONT","AVE","","LA JOLLA","CA","92037-7310","","","","","1.0","32.819522","-117.2714159"
