,source_file,ein,org_name,org_type,website,phone,tax_year,address_line1,city,state,zip,county,full_address,rev_cy,assets_eoy,principal_name,all_emails,general_emails,misc_staff_emails,website_contact_form,linkedin,instagram,facebook
211,XML/202512029349301361_public.xml,320639861,Cyber-Seniors,California Nonprofit ,https://cyberseniors.org/,8442173057,2025,6230 Wilshire Blvd Ste A Pmb 2241,Los Angeles,CA,90048,Los Angeles County,"6230 Wilshire Blvd Ste A Pmb 2241, Los Angeles, CA, 90048",877928.0,470216.0,Brenda Rusnak,"charlene@cyberseniors.org, macaulee@cyberseniors.org, lukas@cyberseniors.org",info@cyberseniors.org,"charlene@cyberseniors.org, macaulee@cyberseniors.org, lukas@cyberseniors.org",https://cyberseniors.org/contact/ ,,https://www.instagram.com/cyberseniors/,https://www.facebook.com/CyberSeniorsDocumentary/
212,XML/202503219349311080_public.xml,330558354,Dailard School Foundation,San Diego Nonprofit,WWW.DAILARD.ORG,6198605900,2025,6425 Cibola Rd,San Diego,CA,92120,San Diego County,"6425 Cibola Rd, San Diego, CA, 92120",161557.0,134125.0,Nan,dads@dailarddads.org,,dads@dailarddads.org,https://www.dailard.org/dads/contact/ ,,http://www.instagram.com/dailarddsf,https://www.facebook.com/DailardParents
213,XML/202542889349300614_public.xml,251865082,Dalit Solidarity,San Diego Nonprofit,WWW.DALITSOLIDARITY.ORG,7086124248,2025,Po Box 178995,San Diego,CA,92177,San Diego County,"Po Box 178995, San Diego, CA, 92177",881291.0,270124.0,Rev Benjamin Chinnappan,care@communitycaretrust.org,admin@dalitsolidarity.org,care@communitycaretrust.org,https://dalitsolidarity.org/contact-us/ ,,,
214,XML/202542589349302009_public.xml,383990485,Decentralized Trials & Research Alliance,San Diego Nonprofit,www.dtra.org,8588882934,2025,4653 Carmel Mountain Rd Ste 308-135,San Diego,CA,92130,San Diego County,"4653 Carmel Mountain Rd Ste 308-135, San Diego, CA, 92130",1007555.0,2291551.0,Amir Kalali,secretariat@dtra.org,,secretariat@dtra.org,https://www.dtra.org/contact ,https://www.linkedin.com/company/dtra-org/,,
215,XML/202502659349301270_public.xml,330925945,Del Mar Schools Education Foundation,San Diego Nonprofit,https://dmsef.org,8585236007,2025,5333 Old Carmel Valley Rd,San Diego,CA,92130,San Diego County,"5333 Old Carmel Valley Rd, San Diego, CA, 92130",1060750.0,66518.0,Gagandeep Singh,office@dmsef.org,,office@dmsef.org,,https://www.linkedin.com/company/del-mar-schools-education-foundation-dmsef,https://www.instagram.com/dmsef/?hl=en,https://www.facebook.com/pages/Del-Mar-Schools-Education-Foundation/180104362023850
216,XML/202521849349301327_public.xml,10934837,Del Norte Highschool Music Boosters,San Diego Nonprofit,www.dnhsmusic.org,8584870877,2025,16601 Nighthawk Ln,San Diego,CA,92127,San Diego County,"16601 Nighthawk Ln, San Diego, CA, 92127",419400.0,145276.0,Gurdon Horner,"laura.lee@dnhsmusic.org, volunteers@dnhsmusic.org",info@dnhsmusic.org,"laura.lee@dnhsmusic.org, volunteers@dnhsmusic.org",,,https://www.instagram.com/dnhsmusicboosters/,https://www.facebook.com/dnhsmusicboosters
217,XML/202521279349301402_public.xml,383944798,Duc Learning Center,California Nonprofit ,http://duclearningcenter.org/,9517775802,2025,Po Box 249,Palm Springs,CA,922630249,Sacramento County,"Po Box 249, Palm Springs, CA, 922630249",625747.0,100943.0,Nan,Duclearningcenter.olucas@gmail.com,,Duclearningcenter.olucas@gmail.com,http://duclearningcenter.org/contact-us ,,https://www.instagram.com/duc_learning_center?igsh=NTc4MTIwNjQ2YQ==,https://www.facebook.com/profile.php?id=61560177284116
218,XML/202513189349312736_public.xml,770513007,Dana Adobe Nipomo Amigos,California Nonprofit ,http://www.danaadobe.org/,8059295679,2025,671 South Oakglen Avenue,Nipomo,CA,93444,,"671 South Oakglen Avenue, Nipomo, CA, 93444",266576.0,3295428.0,James Corridan,dana@danaadobe.org,,dana@danaadobe.org,,,https://www.instagram.com/danaadobe/?hl=en,https://www.facebook.com/DanaAdobe/
219,,,De Colores Resource Center Inc.,California Nonprofit ,http://decolores.org/,,,Po Box 348322 ,Sacramento,CA,,Sacramento County,"Po Box 348322 , Sacramento, CA",,,Nan,HealthEquity@decolores.org,,HealthEquity@decolores.org,,,,
220,XML/202523019349302492_public.xml,200015196,Deafhope,California Nonprofit ,http://deaf-hope.org/,5107358553,2025,256 24Th Street,Richmond,CA,94804,Contra Costa County,"256 24Th Street, Richmond, CA, 94804",526003.0,535799.0,Rochelle Greenwell,deafhope@deaf-hope.org,,deafhope@deaf-hope.org,,,http://www.instagram.com/Deaf_Hope,https://www.facebook.com/DeafHope
221,XML/202502199349301030_public.xml,952083126,Death Valley Natural History Association,California Nonprofit ,http://www.dvnha.org/,7607862236,2025,Po Box 188,Death Valley,CA,92328,,"Po Box 188, Death Valley, CA, 92328",1426036.0,1139794.0,Nan,memberships@dvnha.org,,memberships@dvnha.org,https://dvnha.org/contact-us-2/ ,,,
222,,,Delta Sculling Center,California Nonprofit ,https://deltasculling.org/,,,Nan,Nan,,,,"Nan, Nan, nan",,,Nan,pltirone@deltasculling.org,info@deltasculling.org,pltirone@deltasculling.org,https://deltasculling.org/contact/ ,,https://www.instagram.com/deltasculling,https://www.facebook.com/DeltaScullingCenter/
223,,,Dextra Baldwin Mcgonagle Foundation,California Nonprofit ,https://thedbmfoundation.com/,,,2060D East Avenida De Los Arboles 23341 ,Thousand Oaks,CA,,Ventura County,"2060D East Avenida De Los Arboles 23341 , Thousand Oaks, CA",,,Nan,ian@thedbmfoundation.com,,ian@thedbmfoundation.com,https://thedbmfoundation.com/contact-us ,,,
224,,,Dignity & Design Institute,California Nonprofit ,https://www.dignityanddesigninstitute.org/,,,Nan,Nan,,,,"Nan, Nan, nan",,,Nan,media@dignityanddesigninstitute.org,info@dignityanddesigninstitute.org,media@dignityanddesigninstitute.org,,https://www.google.com/url?q=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fdiginity-design-institute%2F%3FviewAsMember%3Dtrue&sa=D&sntz=1&usg=AOvVaw0BoTRlQuEscEM5P0C2g5me,,
225,,,Disability Rights Education & Defense Fund,California Nonprofit ,https://dredf.org/,18056445428,,3075 Adeline Street Suite 210 ,Berkeley,CA,,Alameda County,"3075 Adeline Street Suite 210 , Berkeley, CA",,,Nan,"iephelp@dredf.org, webmaster@dredf.org, media@dredf.org, sfreundlich@dredf.org",info@dredf.org,"iephelp@dredf.org, webmaster@dredf.org, media@dredf.org, sfreundlich@dredf.org",https://dredf.org/contact-us/ ,https://www.linkedin.com/company/disability-rights-education-and-defense-fund/,https://www.instagram.com/dredf1979/,https://www.facebook.com/DREDF.org
226,XML/202523219349326627_public.xml,465312131,Diversity Collective Ventura County,California Nonprofit ,https://www.diversitycollectivevc.org/,8056445428,2025,2471 Portola Rd Ste 100,Ventura,CA,93003,Ventura County,"2471 Portola Rd Ste 100, Ventura, CA, 93003",575275.0,213449.0,Nan,"celia@diversitycollective.org, roland@diversitycollective.org, luis@diversitycollective.org, sexpositive805@gmail.com, unique@diversitycollective.org, AJ@diversitycollective.org, pflag@tcote.org","info@diversitycollective.org, info@thetransverse.net","celia@diversitycollective.org, roland@diversitycollective.org, luis@diversitycollective.org, sexpositive805@gmail.com, unique@diversitycollective.org, AJ@diversitycollective.org, pflag@tcote.org",https://www.diversitycollectivevc.org/about/#contact ,,https://www.instagram.com/_diversitycollective/,https://www.facebook.com/diversitycollectivevc/
227,XML/202521269349303362_public.xml,611558972,East Village Association Inc,San Diego Nonprofit,www.EastVillageSanDiego.com,6199927525,2025,1041 Market Street 200,San Diego,CA,92101,San Diego County,"1041 Market Street 200, San Diego, CA, 92101",541501.0,465340.0,Nan,eleanor@olivepublicrelations.com,,eleanor@olivepublicrelations.com,https://www.eastvillagesandiego.com/about/contact-us ,,https://www.instagram.com/eastvillagesd/,https://www.facebook.com/eastvillagesd
228,XML/202510439349302156_public.xml,952880426,Elderhelp Of San Diego,San Diego Nonprofit,WWW.ELDERHELPOFSANDIEGO.ORG,6192849281,2025,9590 Chesapeake Drive,San Diego,CA,92123,San Diego County,"9590 Chesapeake Drive, San Diego, CA, 92123",2562341.0,3130728.0,Deborah Martin,frontdesk@elderhelpofsandiego.org,,frontdesk@elderhelpofsandiego.org,https://elderhelpofsandiego.org/contact/ ,https://www.linkedin.com/company/elderhelp-of-san-diego/,https://www.instagram.com/elderhelpsd/,https://www.facebook.com/ElderHelp/
229,XML/202533159349301823_public.xml,330099715,Esperanza International Inc,San Diego Nonprofit,www.esperanzaint.org,,2025,550 West B Street 4Th Floor,San Diego,CA,92101,San Diego County,"550 West B Street 4Th Floor, San Diego, CA, 92101",304450.0,552392.0,Greg Harkness,"programs@esperanzaint.org, M.Zatarain@EsperanzaDeMexico.org, Development@EsperanzaInt.org",,"programs@esperanzaint.org, M.Zatarain@EsperanzaDeMexico.org, Development@EsperanzaInt.org",https://esperanzaint.org/contact-us/ ,,https://www.instagram.com/esperanzatj/,https://www.facebook.com/EsperanzaInt/
230,XML/202543219349327069_public.xml,811002068,Ethos Discovery,San Diego Nonprofit,WWW.ETHOSDISCOVERY.ORG,4104198542,2025,10435 Sorrento Valley Road,San Diego,CA,92121,San Diego County,"10435 Sorrento Valley Road, San Diego, CA, 92121",1043991.0,11990836.0,Tina Rice,ethosdiscovery@ethosdiscovery.org,,ethosdiscovery@ethosdiscovery.org,https://www.ethosdiscovery.org/contact-us/ ,https://www.linkedin.com/company/ethos-discovery/about/,,https://www.facebook.com/EthosDiscovery/
231,XML/202530919349300918_public.xml,811002068,Ethos Discovery,San Diego Nonprofit,WWW.ETHOSDISCOVERY.ORG,4104198542,2025,10435 Sorrento Valley Road,San Diego,CA,92121,San Diego County,"10435 Sorrento Valley Road, San Diego, CA, 92121",1293117.0,11734790.0,Tina Rice,ethosdiscovery@ethosdiscovery.org,,ethosdiscovery@ethosdiscovery.org,https://www.ethosdiscovery.org/contact-us/ ,https://www.linkedin.com/company/ethos-discovery/about/,,https://www.facebook.com/EthosDiscovery/
232,XML/202503219349310535_public.xml,203784449,Eudist Servants Of The 11Th Hour,San Diego Nonprofit,www.eudistservants.org,6194285783,2025,Po Box 530039,San Diego,CA,92153,San Diego County,"Po Box 530039, San Diego, CA, 92153",353653.0,632488.0,Nan,outreach@eudistservants.org,,outreach@eudistservants.org,https://eudistservants.org/contact-us/ ,,,
233,XML/202501349349310755_public.xml,942889684,Earth Island Institute,California Nonprofit ,https://www.earthisland.org/,5108599100,2025,2150 Allston Way,Berkeley,CA,94704,,"2150 Allston Way, Berkeley, CA, 94704",30907440.0,39932865.0,Josh Floum,Carrie@earthisland.org,,Carrie@earthisland.org,https://www.earthisland.org//index.php/contact ,https://www.linkedin.com/company/earth-island-institute/,https://www.instagram.com/earth_island_institute/,https://www.facebook.com/EarthIslandInstitute
234,,,East Bay Community Law Center,California Nonprofit ,https://ebclc.org/,,,2921 Adeline Street ,Berkeley,CA,,Alameda County,"2921 Adeline Street , Berkeley, CA",,,Nan,communications@ebclc.org,info@ebclc.org,communications@ebclc.org,https://ebclc.org/contact-us/ ,https://www.linkedin.com/company/east-bay-community-law-center/,https://www.instagram.com/eastbayclc/,https://www.facebook.com/ebclc/
235,XML/202532219349300213_public.xml,930812047,East European Folklife Center,California Nonprofit ,http://www.eefc.org/,5102195462,2025,Po Box 12488,Berkeley,CA,947123488,Humboldt County,"Po Box 12488, Berkeley, CA, 947123488",511949.0,400450.0,Anna Goldberg,office@eefc.org,,office@eefc.org,https://eefc.org/contact/ ,,https://www.instagram.com/eefc_org/,https://www.facebook.com/eefc.org
236,,,Echoher,California Nonprofit ,http://echoher.org/,,,Nan,Nan,,,,"Nan, Nan, nan",,,Nan,q@echoher.org,,q@echoher.org,,https://www.linkedin.com/company/echoher,https://www.instagram.com/echoherorg/,
237,XML/202522109349301537_public.xml,942476942,Ecumenical Hunger Program,California Nonprofit ,http://www.ehpcares.org/,6503237781,2025,2411 Pulgas Avenue,East Palo Alto,CA,94303,San Mateo County,"2411 Pulgas Avenue, East Palo Alto, CA, 94303",7924589.0,10843454.0,Gloria Wallace,"volunteers@ehpcares.org, donations@ehpcares.org",info@ehpcares.org,"volunteers@ehpcares.org, donations@ehpcares.org",https://www.ehpcares.org/contact-10 ,https://www.linkedin.com/company/ecumencal-hunger-program-ehp-/,https://www.instagram.com/ehpcares1975/?hl=en,https://www.facebook.com/EcumenicalHungerProgram/
238,XML/202521689349301242_public.xml,954401305,Educating Students Together,California Nonprofit ,https://estcap.org/,3102159522,2025,13101 W Washington Blvd Suite 452,Los Angeles,CA,90066,Los Angeles County,"13101 W Washington Blvd Suite 452, Los Angeles, CA, 90066",1762667.0,698515.0,Gregory Delahoussaye,yasminde@estcap.org,,yasminde@estcap.org,,https://www.linkedin.com/company/est-black-college-tours-and-college-access/%20,https://www.instagram.com/estcollegeaccessprogram/,https://www.facebook.com/ESTcollegeaccessprogram/
239,XML/202511279349302071_public.xml,942772110,El Concilio Of San Mateo County,California Nonprofit ,https://www.el-concilio.org/,6503731080,2025,3180 Middlefield Road,Redwood City,CA,94063,,"3180 Middlefield Road, Redwood City, CA, 94063",680720.0,1416128.0,Ana Angel Avendano,"ameyalli@el-concilio.org, sofiaraquel@el-concilio.org, jocelyn@el-concilio.orgsubject=Conectemonos",,"ameyalli@el-concilio.org, sofiaraquel@el-concilio.org, jocelyn@el-concilio.orgsubject=Conectemonos",https://www.el-concilio.org/contact-us ,,https://www.instagram.com/elconciliosmc/,https://www.facebook.com/ElConcilioofSanMateoCounty
240,XML/202520579349301787_public.xml,942214186,El Teatro Campesino,California Nonprofit ,http://www.elteatrocampesino.com/,8316232444,2025,Po Box 1240 705 Fourth St,San Juan Bautista,CA,95045,San Benito County,"Po Box 1240 705 Fourth St, San Juan Bautista, CA, 95045",403947.0,684413.0,Luis Valdez,"christy@elteatrocampesino.com, louisa@elteatrocampesino.co",info@elteatrocampesino.co,"christy@elteatrocampesino.com, louisa@elteatrocampesino.co",https://elteatrocampesino.com/contact-3/ ,,,https://www.facebook.com/elteatrocampesino/
241,XML/202510439349302156_public.xml,952880426,Elderhelp Of San Diego,California Nonprofit ,http://www.elderhelpofsandiego.org/,6192849281,2025,9590 Chesapeake Drive,San Diego,CA,92123,San Diego County,"9590 Chesapeake Drive, San Diego, CA, 92123",2562341.0,3130728.0,Deborah Martin,frontdesk@elderhelpofsandiego.org,,frontdesk@elderhelpofsandiego.org,https://elderhelpofsandiego.org/contact/ ,https://www.linkedin.com/company/elderhelp-of-san-diego/,https://www.instagram.com/elderhelpsd/,https://www.facebook.com/ElderHelp/
242,,,Electronic Frontier Foundation,California Nonprofit ,http://www.eff.org/,,,815 Eddy St ,San Francisco,CA,,San Francisco County,"815 Eddy St , San Francisco, CA",,,Nan,"membership@eff.org, press@eff.org, extension-devs@eff.org, activist@eff.org, hr@eff.org",info@eff.org,"membership@eff.org, press@eff.org, extension-devs@eff.org, activist@eff.org, hr@eff.org",,https://www.linkedin.com/company/EFF,https://www.instagram.com/efforg/,https://www.facebook.com/eff
243,XML/202523219349324432_public.xml,450508517,Empowher Institute,California Nonprofit ,http://www.empowher.org/,3104820430,2025,6820 La Tijera Blvd Suite 108,Los Angeles,CA,90045,Los Angeles County,"6820 La Tijera Blvd Suite 108, Los Angeles, CA, 90045",1595788.0,596614.0,Dawn L Brown,TeamEmpowher@povagency.co,info@empowher.org,TeamEmpowher@povagency.co,https://empowher.org/contact-1/ ,https://www.linkedin.com/company/empowher-institute,,https://www.facebook.com/EmpowherOrg
244,XML/202501369349301715_public.xml,942798433,Environmental Protection Information Center,California Nonprofit ,http://www.wildcalifornia.org/,7078227711,2025,145 G Street Suite A,Arcata,CA,95521,Humboldt County,"145 G Street Suite A, Arcata, CA, 95521",473101.0,526059.0,Thomas E Wheeler,"epic@wildcalifornia.org, cecilia@wildcalifornia.org, kimberly@wildcalifornia.org, tom@wildcalifornia.org, josefina@wildcalifornia.org, matt@wildcalifornia.org, amber@wildcalifornia.org, melodie@wildcalifornia.org",,"epic@wildcalifornia.org, cecilia@wildcalifornia.org, kimberly@wildcalifornia.org, tom@wildcalifornia.org, josefina@wildcalifornia.org, matt@wildcalifornia.org, amber@wildcalifornia.org, melodie@wildcalifornia.org",https://www.wildcalifornia.org/contact ,,https://www.instagram.com/epic_wildcalifornia/,https://www.facebook.com/WildCalifornia
245,XML/202511259349201116_public.xml,850539298,Episcopal Community Services,California Nonprofit ,http://www.ecscalifornia.org/,7324298125,2025,Po Box 86,Bedminster,NJ,7921,San Diego County,"Po Box 86, Bedminster, NJ, 7921",,,Nan,"twhipple@ecscalifornia.org, awilkerson@ecscalifornia.org",,"twhipple@ecscalifornia.org, awilkerson@ecscalifornia.org",http://www.ecscalifornia.org/contact-us ,https://www.linkedin.com/company/episcopal-community-services,https://www.instagram.com/ecssandiego/,https://www.facebook.com/ecscaliforniasd/
246,XML/202500509349300910_public.xml,237217027,Equal Rights Advocates,California Nonprofit ,http://www.equalrights.org/,4155752398,2025,611 Mission Street 4Th Floor,San Francisco,CA,94105,San Francisco County,"611 Mission Street 4Th Floor, San Francisco, CA, 94105",5453650.0,7799668.0,Noreen Farrell,"era@emccommunications.com, development@equalrights.org",,"era@emccommunications.com, development@equalrights.org",https://www.equalrights.org/contact/ ,https://www.linkedin.com/company/equal-rights-advocates/,https://www.instagram.com/equalrightsadv/,https://www.facebook.com/EqualRightsAdvocates
247,,,Equality California,California Nonprofit ,https://www.eqca.org/,,,555 W 5Th Street 35Th Floor ,Nan,CA,,Los Angeles County,"555 W 5Th Street 35Th Floor , Nan, CA",,,Nan,press@eqca.org,,press@eqca.org,https://www.eqca.org//about/#contact-us/ ,,,https://www.facebook.com/share.php?u=https://www.eqca.org/
248,XML/202523169349304117_public.xml,800956021,Essie Justice Group,California Nonprofit ,https://essiejusticegroup.org/,5107402508,2025,318 Harrison St 200,Oakland,CA,94607,Alameda County,"318 Harrison St 200, Oakland, CA, 94607",5979912.0,15870403.0,Gina Clayton-Johnson,"giving@essiejusticegroup.org, media@essiejusticegroup.org",info@essiejusticegroup.org,"giving@essiejusticegroup.org, media@essiejusticegroup.org",,https://www.linkedin.com/company/essie-justice-group/,https://www.instagram.com/essie4justice/,https://www.facebook.com/EssieJusticeGroup/
